Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
J6-030710-1-303	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.128		rtarf.mi.th\kanyanat.r		Dec 9th 2025 09:38:32	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/6000000000/6110000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6110000000/users, rtarf.local/vpn.use.server.j1, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300100, rtarf.local/กธก.ศทส.สส.ทหาร, rtarf.local/1-old ous/j-6/j6disk-ou	No Upgrade					Disabled			On Prem			
J6-030710-1-304	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.155		rtarf.mi.th\nantaporn.s		Dec 9th 2025 09:41:01	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/6000000000/6150000000/6150300000/6150300100	No Upgrade					Disabled			On Prem			
J6-030710-1-307	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.169		rtarf.mi.th\namnguan.t		Dec 9th 2025 09:38:16	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/สหกรณ์ สส.ทหาร, rtarf.local/1-distribution groups, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000/6150300500, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/digital_hq_j61, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/กปท.ศทส.สส.ทหาร, rtarf.local/1-old ous/j-6/mitc, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/itod64, rtarf.local/g_korportor, rtarf.local/1-old ous/j-6/mitc/opndmitc, rtarf.local/opndmitc, rtarf.local/กำลังพล กบศ.ศทส.สส.ทหาร, rtarf.local/1-old ous/sharepoint/central calendar_ou/ctrl, rtarf.local/calendar, rtarf.local/itod, rtarf.local/members_กปท, rtarf.local/กปท.ศทส ฯ, rtarf.local/g_control, rtarf.local/กบศ.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300500/users, rtarf.local/1-old ous/sharepoint/sp_กปท, rtarf.local/1-old ous/sharepoint/central calendar_ou/kpt, rtarf.local/adauditplusws, rtarf.local/ธุรการ_กปท, rtarf.local/opnd50, rtarf.local/ธุรการ_กปท ฯ, rtarf.local/1-old ous/j-6/mitc/opndmitc/opnd50, rtarf.local/6000000000/6150000000/6150300000/6150300100/computers, rtarf.local/6000000000/6150000000/6150300000/6150300100, rtarf.local/gadmitc group, rtarf.local/1-old ous/j-6/mitc/gadmitc	No Upgrade					Disabled			On Prem			
J6-030710-2-101	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.167		rtarf.mi.th\krongkan.a		Dec 9th 2025 09:38:51	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-distribution groups, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/ฝสส.บก.ศบท._ศปก.สสท.ศบท. (ส่วนหน้า), rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/users, rtarf.local/กำลังพล กพป.ศทส.สส.ทหาร, rtarf.local/vpn.admin.r&d, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-102	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.185		rtarf.mi.th\natthakor.t		Dec 9th 2025 09:42:26	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/digital_hq_j61, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/1-old ous/j-6/mitc, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/adauditplusws, rtarf.local/vpn.mitc, rtarf.local/c4i_working_gr, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/users, rtarf.local/กำลังพล กผว.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers, rtarf.local/gf0307102, rtarf.local/1-old ous/j-6/mitc/ppdjmitc, rtarf.local/ppdmitdj-6 group, rtarf.local/1-old ous/sharepoint/sp_กผว, rtarf.local/g_korporvor, rtarf.local/members_กผว, rtarf.local/1-old ous/sharepoint/central calendar_ou/kpv, rtarf.local/เสมียนแผนกแผนและโครงการ_กผว ฯ, rtarf.local/เสมียนแผนกแผนและโครงการ_กผว	No Upgrade					Disabled			On Prem			
J6-030710-2-103	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.238.199				Dec 8th 2025 15:58:05	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-201	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.137		rtarf.mi.th\amornrat.s		Dec 9th 2025 09:38:19	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/digital_hq_j61, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/adauditplusws, rtarf.local/vpn.mitc, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/users, rtarf.local/กำลังพล กผว.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers, rtarf.local/gf0307102, rtarf.local/1-old ous/sharepoint/sp_กผว, rtarf.local/g_korporvor, rtarf.local/members_กผว, rtarf.local/1-old ous/sharepoint/central calendar_ou/kpv, rtarf.local/ประจำแผนกวิทยาการและการฝึก_กผว ฯ, rtarf.local/ประจำแผนกวิทยาการและการฝึก_กผว	No Upgrade					Disabled			On Prem			
J6-030710-2-204	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.190		rtarf.mi.th\keitsakda.p		Dec 9th 2025 09:39:48	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/users, rtarf.local/กำลังพล กผว.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers, rtarf.local/gf0307102	No Upgrade					Disabled			On Prem			
J6-030710-2-301	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.145		rtarf.mi.th\sattadara.y		Dec 9th 2025 09:40:15	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['Phase2', 'J6-B7'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/adauditplusws, rtarf.local/vpn.mitc, rtarf.local/กำลังพล ฝนด.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/users, rtarf.local/กำลังพล กผว.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers, rtarf.local/gf0307102	No Upgrade					Disabled			On Prem			
J6-030710-2-302	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.151		rtarf.mi.th\winai.t		Dec 9th 2025 09:41:15	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/1-old ous/j-6, rtarf.local/doconline, rtarf.local/1-old ous/j-6/mitc, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/adauditplusws, rtarf.local/vpn.mitc, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/users, rtarf.local/กำลังพล กผว.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers, rtarf.local/gf0307102, rtarf.local/1-old ous/j-6/mitc/ppdjmitc, rtarf.local/ppdmitdj-6 group, rtarf.local/เสมียนแผนกวิทยาการและการฝึก_กผว, rtarf.local/1-old ous/sharepoint/sp_กผว, rtarf.local/เสมียนแผนกวิทยาการและการฝึก_กผว ฯ, rtarf.local/g_korporvor, rtarf.local/members_กผว, rtarf.local/1-old ous/sharepoint/central calendar_ou/kpv, rtarf.local/ธุรการ_กผว	No Upgrade					Disabled			On Prem			
J6-030710-2-303	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.238.162				Dec 8th 2025 16:04:28	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-401	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.238.88				Dec 8th 2025 15:47:36	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-402	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.158		rtarf.mi.th\reongchai.t		Dec 9th 2025 09:42:08	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-403	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.238.183				Dec 8th 2025 15:58:49	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-404	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.174				Dec 9th 2025 09:40:26	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-407	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.238.193				Dec 8th 2025 15:56:59	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/6000000000, rtarf.local/domain computers, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/adauditplusws, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers	No Upgrade					Disabled			On Prem			
J6-030710-2-408	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.238.157		rtarf.mi.th\supparuek.uth		Dec 8th 2025 17:03:39	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}	rtarf.local/networkaccess, rtarf.local/g_center_calendar10, rtarf.local/domain users, rtarf.local/stafflan, rtarf.local/6000000000, rtarf.local/staffwifi-users, rtarf.local/networkauthen, rtarf.local/1-old ous/sharepoint/central calendar_ou, rtarf.local/g_center_calendar09, rtarf.local/users, rtarf.local/1-old ous/sharepoint, rtarf.local/networkaccess/iamauthen-users, rtarf.local/1-old ous, rtarf.local/1-old ous/sharepoint/test2013, rtarf.local/domain computers, rtarf.local/g_center_calendar_view, rtarf.local/networkaccess/arubawifi-users, rtarf.local/vpn_group, rtarf.local/1-security groups, rtarf.local/ecm, rtarf.local/6000000000/6150000000/6150300000, rtarf.local/6000000000/6150000000, rtarf.local/doconline, rtarf.local/กำลังพล ศทส.สส.ทหาร, rtarf.local/calendar, rtarf.local/adauditplusws, rtarf.local/vpn.mitc, rtarf.local/6000000000/6150000000/6150300000/6150300200, rtarf.local/6000000000/6150000000/6150300000/6150300200/users, rtarf.local/กำลังพล กธก.ศทส.สส.ทหาร, rtarf.local/6000000000/6150000000/6150300000/6150300200/computers, rtarf.local/gf0307102	No Upgrade					Disabled			On Prem			
